chr,pos,marker
17,14455.0628,h2tg000017l_13325244
17,14455.06624,h2tg000017l_13325248
17,14457.60604,h2tg000017l_13328011
17,14457.64218,h2tg000017l_13328053
17,14457.65089,h2tg000017l_13328176
17,14458.14978,h2tg000017l_13335170
17,14458.15117,h2tg000017l_13335178
17,14466.64427,h2tg000017l_13343800
17,14466.64432,h2tg000017l_13343804
17,14466.64434,h2tg000017l_13343805
17,14472.35986,h2tg000017l_13343992
17,14473.59007,h2tg000017l_13382375
17,14478.23377,h2tg000017l_13397321
17,14478.24121,h2tg000017l_13397348
17,14478.28677,h2tg000017l_13397513
17,14489.79299,h2tg000017l_13397668
17,14489.79301,h2tg000017l_13397685
17,14489.79301,h2tg000017l_13397686
17,14489.79301,h2tg000017l_13397687
17,14495.65923,h2tg000017l_13397713
17,14495.65924,h2tg000017l_13397718
17,14515.75193,h2tg000017l_13400963
17,14517.18343,h2tg000017l_13401058
17,14517.18904,h2tg000017l_13401064
17,14517.20721,h2tg000017l_13401076
17,14517.51812,h2tg000017l_13401091
17,14517.51815,h2tg000017l_13401100
17,14522.94652,h2tg000017l_13401163
17,14525.73873,h2tg000017l_13412885
17,14525.73873,h2tg000017l_13412902
17,14530.55532,h2tg000017l_13445304
17,14532.31102,h2tg000017l_13451133
17,14532.31103,h2tg000017l_13451149
17,14532.31103,h2tg000017l_13451155
17,14534.86743,h2tg000017l_13451283
17,14535.24538,h2tg000017l_13451361
17,14544.92697,h2tg000017l_13452236
17,14545.15211,h2tg000017l_13452262
17,14545.16215,h2tg000017l_13452286
17,14557.65612,h2tg000017l_13452550
17,14564.52621,h2tg000017l_13454028
17,14567.65466,h2tg000017l_13454096
17,14567.71412,h2tg000017l_13454237
17,14567.71801,h2tg000017l_13454239
17,14582.63234,h2tg000017l_13454927
17,14585.03511,h2tg000017l_13455078
17,14585.03511,h2tg000017l_13455080
17,14598.5188,h2tg000017l_13457305
17,14607.84663,h2tg000017l_13470553
17,14612.94525,h2tg000017l_13499362
17,14630.26297,h2tg000017l_13511028
17,14630.26302,h2tg000017l_13511045
17,14639.32163,h2tg000017l_13511172
17,14639.32184,h2tg000017l_13511189
17,14645.49311,h2tg000017l_13542830
17,14648.59875,h2tg000017l_13545527
17,14654.0942,h2tg000017l_13549660
17,14654.0942,h2tg000017l_13549664
17,14654.0942,h2tg000017l_13549675
17,14673.04131,h2tg000017l_13580472
17,14673.04132,h2tg000017l_13580479
17,14684.80405,h2tg000017l_13583994
17,14684.83147,h2tg000017l_13584005
17,14686.55581,h2tg000017l_13584667
17,14686.55581,h2tg000017l_13584682
17,14686.55591,h2tg000017l_13584703
17,14692.20315,h2tg000017l_13584808
17,14692.20317,h2tg000017l_13584829
17,14694.46327,h2tg000017l_13584851
17,14706.20941,h2tg000017l_13586221
17,14706.20941,h2tg000017l_13586223
17,14710.1265,h2tg000017l_13586265
17,14710.65201,h2tg000017l_13586371
17,14710.65203,h2tg000017l_13586431
17,14710.65203,h2tg000017l_13586438
17,14713.61576,h2tg000017l_13591392
17,14713.62076,h2tg000017l_13591401
17,14713.62131,h2tg000017l_13591402
17,14716.28566,h2tg000017l_13595889
17,14718.90316,h2tg000017l_13596026
17,14719.89189,h2tg000017l_13596080
17,14734.01481,h2tg000017l_13597081
17,14734.01481,h2tg000017l_13597083
17,14751.37009,h2tg000017l_13597577
17,14751.37009,h2tg000017l_13597596
17,14757.96582,h2tg000017l_13599617
17,14757.99021,h2tg000017l_13599630
17,14757.99208,h2tg000017l_13599631
17,14758.01835,h2tg000017l_13599645
17,14758.24273,h2tg000017l_13599764
17,14758.24836,h2tg000017l_13599767
17,14758.29528,h2tg000017l_13599792
17,14762.35437,h2tg000017l_13601746
17,14762.35493,h2tg000017l_13601821
17,14762.35493,h2tg000017l_13601834
17,14762.35495,h2tg000017l_13601847
17,14766.39138,h2tg000017l_13606175
17,14767.88546,h2tg000017l_13606358
17,14769.98433,h2tg000017l_13607296
17,14773.22075,h2tg000017l_13610225
17,14773.22087,h2tg000017l_13610231
17,14779.16102,h2tg000017l_13612392
17,14779.20345,h2tg000017l_13612410
17,14780.44847,h2tg000017l_13618606
17,14782.137,h2tg000017l_13624086
17,14785.00946,h2tg000017l_13626758
17,14785.00946,h2tg000017l_13626801
17,14791.42189,h2tg000017l_13626935
17,14792.08049,h2tg000017l_13626951
17,14808.43244,h2tg000017l_13651445
17,14816.29644,h2tg000017l_13688441
17,14816.29645,h2tg000017l_13688450
17,14823.93638,h2tg000017l_13688613
17,14830.43193,h2tg000017l_13697715
17,14830.72023,h2tg000017l_13698191
17,14832.88307,h2tg000017l_13701198
17,14834.13524,h2tg000017l_13701761
17,14835.11035,h2tg000017l_13701953
17,14836.8471,h2tg000017l_13702253
17,14838.90289,h2tg000017l_13706986
17,14841.77871,h2tg000017l_13707673
17,14843.42105,h2tg000017l_13713708
17,14843.87184,h2tg000017l_13713754
17,14843.87184,h2tg000017l_13713758
17,14843.87184,h2tg000017l_13713761
17,14852.60499,h2tg000017l_13721688
17,14853.02121,h2tg000017l_13749172
17,14854.25345,h2tg000017l_13777785
17,14854.28438,h2tg000017l_13777933
17,14856.05671,h2tg000017l_13790349
17,14865.6612,h2tg000017l_13845682
17,14867.29168,h2tg000017l_13845729
17,14868.13654,h2tg000017l_13845880
17,14872.47809,h2tg000017l_13850188
17,14872.48048,h2tg000017l_13850307
17,14872.4805,h2tg000017l_13850354
17,14872.48069,h2tg000017l_13850944
17,14876.68594,h2tg000017l_13861532
17,14878.8917,h2tg000017l_13867380
17,14878.94312,h2tg000017l_13867579
17,14888.01327,h2tg000017l_13885511
17,14888.01328,h2tg000017l_13885651
17,14888.01328,h2tg000017l_13885665
17,14895.66605,h2tg000017l_13888447
17,14895.66605,h2tg000017l_13888455
17,14895.66605,h2tg000017l_13888457
17,14904.64456,h2tg000017l_13890004
17,14908.36285,h2tg000017l_13890030
17,14908.36285,h2tg000017l_13890046
17,14908.36286,h2tg000017l_13890054
17,14908.36288,h2tg000017l_13890073
17,14908.36295,h2tg000017l_13890077
17,14909.28218,h2tg000017l_13890191
17,14923.86728,h2tg000017l_13900082
17,14926.56482,h2tg000017l_13901380
17,14926.56482,h2tg000017l_13901398
17,14932.23114,h2tg000017l_13902286
17,14932.23114,h2tg000017l_13902297
17,14932.23114,h2tg000017l_13902348
17,14932.80551,h2tg000017l_13902446
17,14932.80551,h2tg000017l_13902529
17,14946.36953,h2tg000017l_13916293
17,14946.37372,h2tg000017l_13916430
17,14946.37496,h2tg000017l_13916469
17,14961.29955,h2tg000017l_13919847
17,14961.29978,h2tg000017l_13919925
17,14961.29979,h2tg000017l_13919930
17,14967.77806,h2tg000017l_13920113
17,14968.07339,h2tg000017l_13920138
17,14968.07339,h2tg000017l_13920139
17,14979.44017,h2tg000017l_13920270
17,14982.26624,h2tg000017l_13923684
17,14986.38288,h2tg000017l_13924831
17,14987.27165,h2tg000017l_13926107
17,14994.73089,h2tg000017l_13927942
17,14994.73089,h2tg000017l_13927949
17,15055.89159,h2tg000017l_13935381
17,15055.89159,h2tg000017l_13935385
17,15055.89159,h2tg000017l_13935386
17,15058.03401,h2tg000017l_13935506
17,15077.48222,h2tg000017l_13943758
17,15151.21185,h2tg000017l_13944104
17,15151.21199,h2tg000017l_13944191
17,15151.35684,h2tg000017l_13945207
17,15154.03839,h2tg000017l_13962822
17,15156.19451,h2tg000017l_13971972
17,15156.19473,h2tg000017l_13972122
17,15156.19785,h2tg000017l_13972182
17,15156.31382,h2tg000017l_13972257
17,15159.68279,h2tg000017l_13974267
17,15161.54865,h2tg000017l_13974639
17,15163.818,h2tg000017l_13974988
17,15169.45752,h2tg000017l_14006452
17,15170.02734,h2tg000017l_14007343
17,15170.10184,h2tg000017l_14007460
17,15170.1019,h2tg000017l_14007466
17,15178.27672,h2tg000017l_14007477
17,15178.27677,h2tg000017l_14007484
17,15178.78486,h2tg000017l_14007519
17,15178.80027,h2tg000017l_14007633
17,15178.80027,h2tg000017l_14007654
17,15187.92774,h2tg000017l_14015474
17,15188.096,h2tg000017l_14015577
17,15189.00874,h2tg000017l_14016307
17,15199.61031,h2tg000017l_14021460
17,15199.61031,h2tg000017l_14021463
17,15199.61033,h2tg000017l_14021480
17,15210.19084,h2tg000017l_14021602
17,15218.08013,h2tg000017l_14034208
17,15218.11683,h2tg000017l_14034212
17,15225.94828,h2tg000017l_14034909
17,15227.25195,h2tg000017l_14035043
17,15227.2524,h2tg000017l_14035079
17,15238.5921,h2tg000017l_14036581
17,15239.0351,h2tg000017l_14036607
17,15241.69882,h2tg000017l_14040829
17,15247.35082,h2tg000017l_14043496
17,15247.61496,h2tg000017l_14043664
17,15248.5312,h2tg000017l_14044237
17,15253.01264,h2tg000017l_14044393
17,15259.45934,h2tg000017l_14045553
17,15267.07459,h2tg000017l_14048401
17,15269.02442,h2tg000017l_14049806
17,15269.03498,h2tg000017l_14049844
17,15269.04248,h2tg000017l_14049871
17,15269.75007,h2tg000017l_14052370
17,15270.98245,h2tg000017l_14053731
17,15278.37539,h2tg000017l_14054187
17,15279.28354,h2tg000017l_14056633
17,15289.51179,h2tg000017l_14057386
17,15289.51179,h2tg000017l_14057400
17,15300.39219,h2tg000017l_14063308
17,15300.71007,h2tg000017l_14063362
17,15334.53212,h2tg000017l_14070259
17,15334.53212,h2tg000017l_14070260
17,15334.53216,h2tg000017l_14070284
17,15334.78287,h2tg000017l_14070289
17,15343.06608,h2tg000017l_14070410
17,15343.18992,h2tg000017l_14070422
17,15343.18993,h2tg000017l_14070425
17,15343.19153,h2tg000017l_14070431
17,15415.3976,h2tg000017l_14071809
17,15427.90096,h2tg000017l_14073331
17,15427.90102,h2tg000017l_14073332
17,15437.17609,h2tg000017l_14091140
17,15459.67517,h2tg000017l_14091737
17,15459.74006,h2tg000017l_14091776
17,15472.73025,h2tg000017l_14093272
17,15472.73026,h2tg000017l_14093290
17,15472.73676,h2tg000017l_14093308
17,15488.84515,h2tg000017l_14143410
17,15488.84582,h2tg000017l_14143413
17,15489.20492,h2tg000017l_14145016
17,15489.53547,h2tg000017l_14145048
17,15489.53547,h2tg000017l_14145063
17,15489.53547,h2tg000017l_14145072
17,15489.53547,h2tg000017l_14145078
17,15489.7544,h2tg000017l_14145093
17,15489.75851,h2tg000017l_14145108
17,15490.44328,h2tg000017l_14145177
17,15490.45003,h2tg000017l_14145189
17,15490.45127,h2tg000017l_14145192
17,15490.4541,h2tg000017l_14145198
17,15493.02275,h2tg000017l_14145231
17,15493.02275,h2tg000017l_14145243
17,15493.02275,h2tg000017l_14145245
17,15493.02275,h2tg000017l_14145249
17,15493.02275,h2tg000017l_14145260
17,15493.02275,h2tg000017l_14145269
17,15535.34192,h2tg000017l_14172658
17,15535.34194,h2tg000017l_14172672
17,15535.35542,h2tg000017l_14172684
17,15535.48954,h2tg000017l_14172803
17,15535.50976,h2tg000017l_14172821
17,15535.51201,h2tg000017l_14172823
17,15570.78398,h2tg000017l_14186647
17,15573.02002,h2tg000017l_14189283
17,15580.15353,h2tg000017l_14196683
17,15580.44843,h2tg000017l_14196834
17,16386.3732,h2tg000017l_14231797
17,16386.50787,h2tg000017l_14231812
17,16386.50787,h2tg000017l_14231821
17,16394.75315,h2tg000017l_14231848
17,16456.01701,h2tg000017l_14261571
17,16456.02108,h2tg000017l_14261598
17,16456.02108,h2tg000017l_14261602
17,16456.02108,h2tg000017l_14261603
17,16456.02108,h2tg000017l_14261636
17,16456.02108,h2tg000017l_14261649
17,16465.7748,h2tg000017l_14288032
17,16467.11515,h2tg000017l_14321001
17,16467.11617,h2tg000017l_14321027
17,16467.11758,h2tg000017l_14321034
17,16467.11879,h2tg000017l_14321040
17,16468.15328,h2tg000017l_14326043
17,16472.21953,h2tg000017l_14326248
17,16472.21992,h2tg000017l_14326250
17,16473.3979,h2tg000017l_14332049
17,16479.97348,h2tg000017l_14360232
17,16480.7787,h2tg000017l_14408975
17,16480.77871,h2tg000017l_14409111
17,16493.1519,h2tg000017l_14426471
17,16493.1519,h2tg000017l_14426477
17,16493.1519,h2tg000017l_14426513
17,16493.1519,h2tg000017l_14426525
17,16493.15191,h2tg000017l_14426534
17,16497.28459,h2tg000017l_14426669
17,16509.94017,h2tg000017l_14478803
17,16509.94017,h2tg000017l_14478806
17,16509.94017,h2tg000017l_14478815
17,16509.94017,h2tg000017l_14478819
17,16509.94017,h2tg000017l_14478832
17,16509.94017,h2tg000017l_14478838
17,16509.94017,h2tg000017l_14478839
17,16513.8544,h2tg000017l_14505528
17,16513.85668,h2tg000017l_14505545
17,16513.8587,h2tg000017l_14505560
17,16513.85884,h2tg000017l_14505561
17,16513.85911,h2tg000017l_14505563
17,16513.85938,h2tg000017l_14505565
17,16513.86005,h2tg000017l_14505570
17,16513.8622,h2tg000017l_14505586
17,16513.86301,h2tg000017l_14505592
17,16513.86516,h2tg000017l_14505608
17,16513.86557,h2tg000017l_14505611
17,16513.86718,h2tg000017l_14505623
17,16513.87095,h2tg000017l_14505651
17,16514.08155,h2tg000017l_14507209
17,16514.08263,h2tg000017l_14507217
17,16514.45146,h2tg000017l_14509936
17,16529.74625,h2tg000017l_14510100
17,16529.74663,h2tg000017l_14510107
17,16533.30791,h2tg000017l_14510140
17,16540.48393,h2tg000017l_14510830
17,16540.48409,h2tg000017l_14510840
17,16540.8793,h2tg000017l_14510854
17,16541.30307,h2tg000017l_14510869
17,16541.33385,h2tg000017l_14510971
17,16547.85509,h2tg000017l_14520037
17,16547.90772,h2tg000017l_14520132
17,16552.9707,h2tg000017l_14528210
17,16553.41793,h2tg000017l_14530341
17,16557.85962,h2tg000017l_14535086
17,16558.67658,h2tg000017l_14545186
17,16562.02631,h2tg000017l_14584158
17,16562.02631,h2tg000017l_14584198
17,16562.69397,h2tg000017l_14584303
17,16562.69397,h2tg000017l_14584304
17,16563.78733,h2tg000017l_14584314
17,16563.86953,h2tg000017l_14584343
17,16563.86953,h2tg000017l_14584383
17,16563.86953,h2tg000017l_14584386
17,16570.30206,h2tg000017l_14615419
17,16572.26532,h2tg000017l_14629616
17,16575.78669,h2tg000017l_14648384
17,16575.78669,h2tg000017l_14648389
17,16577.82255,h2tg000017l_14648520
17,16584.54252,h2tg000017l_14668330
17,16584.54537,h2tg000017l_14668340
17,16584.57653,h2tg000017l_14668449
17,16584.57948,h2tg000017l_14668466
17,16598.11776,h2tg000017l_14671537
17,16598.1649,h2tg000017l_14671552
17,16600.49254,h2tg000017l_14672250
17,16617.28867,h2tg000017l_14672392
17,16617.29066,h2tg000017l_14672398
17,16617.29066,h2tg000017l_14672399
17,16630.09174,h2tg000017l_14678256
17,16631.19982,h2tg000017l_14684840
17,16634.02299,h2tg000017l_14689529
17,16634.02299,h2tg000017l_14689531
17,16637.45626,h2tg000017l_14689581
17,16642.62728,h2tg000017l_14689880
17,16642.62728,h2tg000017l_14689884
17,16642.62728,h2tg000017l_14689888
17,16642.62728,h2tg000017l_14689899
17,16642.62728,h2tg000017l_14689902
17,16642.62728,h2tg000017l_14689908
17,16642.62728,h2tg000017l_14689909
17,16642.99326,h2tg000017l_14689930
17,16654.83539,h2tg000017l_14690026
17,16654.89299,h2tg000017l_14690042
17,16660.46698,h2tg000017l_14690323
17,16660.53048,h2tg000017l_14690475
17,16660.793,h2tg000017l_14691100
17,16668.70534,h2tg000017l_14706533
17,16675.49813,h2tg000017l_14720166
17,16675.49813,h2tg000017l_14720174
17,16675.49813,h2tg000017l_14720178
17,16675.50153,h2tg000017l_14720221
17,16675.50153,h2tg000017l_14720231
17,16675.5104,h2tg000017l_14720359
17,16682.05336,h2tg000017l_14748234
17,16682.05457,h2tg000017l_14748240
17,16682.33767,h2tg000017l_14758067
17,16682.4348,h2tg000017l_14758208
17,16688.28339,h2tg000017l_14774024
17,16691.63613,h2tg000017l_14774230
17,16691.63654,h2tg000017l_14774248
17,16691.63654,h2tg000017l_14774254
17,16691.63654,h2tg000017l_14774257
17,16699.27138,h2tg000017l_14775761
17,16699.27138,h2tg000017l_14775763
17,16702.25598,h2tg000017l_14783557
17,16703.68965,h2tg000017l_14783599
17,16706.06893,h2tg000017l_14783667
17,16706.06893,h2tg000017l_14783681
17,16718.49416,h2tg000017l_14791913
17,16718.51497,h2tg000017l_14792101
17,16725.7603,h2tg000017l_14792233
17,16726.02542,h2tg000017l_14795189
17,16726.61664,h2tg000017l_14801725
17,16726.62786,h2tg000017l_14801851
17,16726.6284,h2tg000017l_14801857
17,16730.06575,h2tg000017l_14837157
17,16730.06949,h2tg000017l_14837199
17,16730.07154,h2tg000017l_14837222
17,16730.07831,h2tg000017l_14837298
17,16730.07902,h2tg000017l_14837306
17,16730.08009,h2tg000017l_14837318
17,16730.08062,h2tg000017l_14837324
17,16730.08356,h2tg000017l_14837357
17,16730.08365,h2tg000017l_14837358
17,16730.08401,h2tg000017l_14837362
17,16730.53007,h2tg000017l_14842312
17,16730.5339,h2tg000017l_14842355
17,16730.53417,h2tg000017l_14842358
17,16730.5478,h2tg000017l_14842511
17,16736.87182,h2tg000017l_14902847
17,16744.53177,h2tg000017l_14909505
17,16746.7737,h2tg000017l_14911749
17,16747.54519,h2tg000017l_14912051
17,16755.16205,h2tg000017l_14914551
17,16755.16642,h2tg000017l_14914552
17,16761.76459,h2tg000017l_14915823
17,16761.76478,h2tg000017l_14915860
17,16767.91469,h2tg000017l_14917547
17,16772.93463,h2tg000017l_14917668
17,16772.94758,h2tg000017l_14917911
17,16778.13457,h2tg000017l_14927972
17,16778.13682,h2tg000017l_14927977
17,16778.13818,h2tg000017l_14927980
17,16779.41994,h2tg000017l_14930728
17,16780.77858,h2tg000017l_14933635
17,16782.09405,h2tg000017l_14942138
17,16782.64098,h2tg000017l_14944513
17,16782.66961,h2tg000017l_14944639
17,16786.01426,h2tg000017l_14958136
17,16787.82559,h2tg000017l_14965744
17,16788.53504,h2tg000017l_14969987
17,16790.98169,h2tg000017l_14983981
17,16791.07721,h2tg000017l_14984096
17,16791.30139,h2tg000017l_14984365
17,16798.87579,h2tg000017l_14984442
17,16798.87582,h2tg000017l_14984511
17,16799.45161,h2tg000017l_14984636
17,16806.21385,h2tg000017l_15025636
17,16812.6541,h2tg000017l_15037739
17,16812.69596,h2tg000017l_15037832
17,16813.70856,h2tg000017l_15037846
17,16864.80586,h2tg000017l_15038079
17,16865.71584,h2tg000017l_15038201
17,16865.71596,h2tg000017l_15038227
17,16869.22343,h2tg000017l_15041036
17,16869.65762,h2tg000017l_15041121
17,16869.68163,h2tg000017l_15041265
17,16905.6656,h2tg000017l_15054638
17,16913.77218,h2tg000017l_15055708
17,16914.01107,h2tg000017l_15072884
17,16917.3354,h2tg000017l_15076583
17,16919.00029,h2tg000017l_15080737
17,16919.07181,h2tg000017l_15080873
17,16920.38973,h2tg000017l_15085056
17,16924.37893,h2tg000017l_15107262
17,16925.74809,h2tg000017l_15114678
17,16933.64164,h2tg000017l_15115902
17,16933.6417,h2tg000017l_15116006
17,16945.93699,h2tg000017l_15131152
17,16945.937,h2tg000017l_15131156
17,16946.69421,h2tg000017l_15131182
17,16948.91323,h2tg000017l_15170000
17,16949.68249,h2tg000017l_15173414
17,16953.67379,h2tg000017l_15179527
17,16955.1717,h2tg000017l_15179702
17,16961.93179,h2tg000017l_15286648
17,16962.29025,h2tg000017l_15287947
17,16962.29025,h2tg000017l_15287965
17,16968.06711,h2tg000017l_15316511
17,16975.80173,h2tg000017l_15322911
17,16983.24991,h2tg000017l_15324831
17,16984.28079,h2tg000017l_15324873
17,16985.03627,h2tg000017l_15324904
17,16987.69842,h2tg000017l_15325008
17,16987.69842,h2tg000017l_15325023
17,16987.69842,h2tg000017l_15325048
17,17010.94372,h2tg000017l_15332755
17,17010.94473,h2tg000017l_15332788
17,17010.94475,h2tg000017l_15332796
17,17010.94476,h2tg000017l_15332801
17,17010.94828,h2tg000017l_15332899
17,17010.94867,h2tg000017l_15332918
17,17010.94873,h2tg000017l_15332921
17,17010.94884,h2tg000017l_15332926
17,17010.94889,h2tg000017l_15332928
17,17010.94915,h2tg000017l_15332938
17,17010.94932,h2tg000017l_15332943
17,17063.71345,h2tg000017l_15337195
17,17065.18841,h2tg000017l_15340838
17,17066.29489,h2tg000017l_15352168
17,17070.13773,h2tg000017l_15359247
17,17070.13909,h2tg000017l_15366786
17,17072.48838,h2tg000017l_15367221
17,17073.9422,h2tg000017l_15368855
17,17073.9422,h2tg000017l_15368954
17,17080.095,h2tg000017l_15370234
17,17080.57228,h2tg000017l_15370349
17,17080.581,h2tg000017l_15370433
17,17080.58173,h2tg000017l_15370440
17,17080.87452,h2tg000017l_15373238
17,17083.24398,h2tg000017l_15394695
17,17086.3467,h2tg000017l_15396818
17,17086.36561,h2tg000017l_15396832
17,17086.37101,h2tg000017l_15396836
17,17087.44958,h2tg000017l_15397613
17,17087.48201,h2tg000017l_15397637
17,17088.63925,h2tg000017l_15398469
17,17088.66133,h2tg000017l_15398492
17,17088.66997,h2tg000017l_15398501
17,17090.29144,h2tg000017l_15398502
17,17090.29148,h2tg000017l_15398516
17,17090.59069,h2tg000017l_15398541
17,17090.90742,h2tg000017l_15398552
17,17090.90742,h2tg000017l_15398554
17,17098.60239,h2tg000017l_15403161
17,17104.2944,h2tg000017l_15420079
17,17104.88834,h2tg000017l_15420218
17,17104.88888,h2tg000017l_15420233
17,17104.88901,h2tg000017l_15420238
17,17104.88932,h2tg000017l_15420250
17,17104.88941,h2tg000017l_15420253
17,17112.44208,h2tg000017l_15430371
17,17112.4504,h2tg000017l_15430434
17,17124.96525,h2tg000017l_15442389
17,17125.56801,h2tg000017l_15446995
17,17125.56801,h2tg000017l_15447010
17,17132.63127,h2tg000017l_15455651
17,17142.11613,h2tg000017l_15471654
17,17146.25166,h2tg000017l_15476380
17,17152.76514,h2tg000017l_15477373
17,17152.76515,h2tg000017l_15477409
17,17152.76515,h2tg000017l_15477410
17,17152.76515,h2tg000017l_15477414
17,17162.59961,h2tg000017l_15479002
17,17162.59969,h2tg000017l_15479062
17,17162.60027,h2tg000017l_15479125
17,17162.62618,h2tg000017l_15479203
17,17169.12572,h2tg000017l_15481432
17,17176.74968,h2tg000017l_15485828
17,17176.74968,h2tg000017l_15485829
17,17176.74968,h2tg000017l_15485846
17,17176.74968,h2tg000017l_15485856
17,17176.91154,h2tg000017l_15485865
17,17180.35126,h2tg000017l_15485943
17,17180.35132,h2tg000017l_15485962
17,17180.41794,h2tg000017l_15485973
17,17180.41794,h2tg000017l_15486002
17,17182.39671,h2tg000017l_15486238
17,17187.69249,h2tg000017l_15491668
17,17187.69249,h2tg000017l_15491685
17,17187.69249,h2tg000017l_15491688
17,17187.6925,h2tg000017l_15491704
17,17187.94443,h2tg000017l_15491708
17,17187.94443,h2tg000017l_15491719
17,17187.94443,h2tg000017l_15491723
17,17189.81628,h2tg000017l_15491768
17,17203.04032,h2tg000017l_15496406
17,17203.04032,h2tg000017l_15496418
17,17203.04145,h2tg000017l_15496526
17,17230.49454,h2tg000017l_15498333
17,17242.82863,h2tg000017l_15501991
17,17243.7293,h2tg000017l_15502145
17,17279.37316,h2tg000017l_15504290
17,17279.37356,h2tg000017l_15504292
17,17279.37538,h2tg000017l_15504301
17,17282.89172,h2tg000017l_15520428
17,17299.582,h2tg000017l_15523541
17,17299.59218,h2tg000017l_15523549
17,17299.59219,h2tg000017l_15523564
17,17318.75659,h2tg000017l_15533245
17,17319.23984,h2tg000017l_15533262
17,17319.84785,h2tg000017l_15533380
17,17321.77778,h2tg000017l_15533405
17,17327.40559,h2tg000017l_15533447
17,17327.41693,h2tg000017l_15533452
17,17327.41902,h2tg000017l_15533453
17,17327.42972,h2tg000017l_15533458
17,17327.43072,h2tg000017l_15533459
17,17327.43381,h2tg000017l_15533462
17,17327.43774,h2tg000017l_15533465
17,17327.44099,h2tg000017l_15533467
17,17339.79642,h2tg000017l_15533534
17,17340.00047,h2tg000017l_15533536
17,17340.4487,h2tg000017l_15533540
17,17341.59366,h2tg000017l_15533549
17,17343.32387,h2tg000017l_15533561
17,17343.78662,h2tg000017l_15533564
17,17344.49049,h2tg000017l_15533568
17,17344.68598,h2tg000017l_15533569
17,17345.83838,h2tg000017l_15533574
17,17345.8664,h2tg000017l_15533580
17,17345.8766,h2tg000017l_15533582
17,17345.89351,h2tg000017l_15533585
17,17345.90599,h2tg000017l_15533587
17,17345.98994,h2tg000017l_15533599
17,17346.00912,h2tg000017l_15533603
17,17346.011,h2tg000017l_15533606
17,17346.01293,h2tg000017l_15533609
17,17354.63393,h2tg000017l_15533807
17,17354.64615,h2tg000017l_15533836
17,17354.66677,h2tg000017l_15533885
17,17354.66677,h2tg000017l_15533893
17,17354.67277,h2tg000017l_15533920
17,17378.14158,h2tg000017l_15534159
17,17382.41293,h2tg000017l_15534166
17,17384.73245,h2tg000017l_15534170
17,17384.73271,h2tg000017l_15534175
17,17384.95171,h2tg000017l_15534176
17,17387.77128,h2tg000017l_15534299
17,17388.18072,h2tg000017l_15534318
17,17388.18072,h2tg000017l_15534319
17,17412.96486,h2tg000017l_15538098
17,17413.11611,h2tg000017l_15538138
17,17413.11614,h2tg000017l_15538149
17,17426.13531,h2tg000017l_15538223
17,17426.13551,h2tg000017l_15538236
17,17426.14857,h2tg000017l_15538242
17,17426.16164,h2tg000017l_15538248
17,17426.44447,h2tg000017l_15538377
17,17457.92633,h2tg000017l_15545430
17,17457.92633,h2tg000017l_15545442
17,17457.92633,h2tg000017l_15545443
17,17457.92633,h2tg000017l_15545456
17,17459.74057,h2tg000017l_15545591
17,17465.25878,h2tg000017l_15546092
17,17470.36801,h2tg000017l_15549124
17,17470.3682,h2tg000017l_15549132
17,17470.36827,h2tg000017l_15549135
17,17470.36835,h2tg000017l_15549138
17,17470.36854,h2tg000017l_15549145
17,17470.36854,h2tg000017l_15549147
17,17470.36854,h2tg000017l_15549156
17,17470.36854,h2tg000017l_15549160
17,17470.37018,h2tg000017l_15549172
17,17470.37171,h2tg000017l_15549183
17,17470.37307,h2tg000017l_15549191
17,17473.77075,h2tg000017l_15559228
17,17478.46675,h2tg000017l_15559347
17,17483.62535,h2tg000017l_15575209
17,17491.62309,h2tg000017l_15577287
17,17491.62309,h2tg000017l_15577297
17,17491.6231,h2tg000017l_15577319
17,17491.6231,h2tg000017l_15577325
17,17494.04903,h2tg000017l_15577514
17,17507.33251,h2tg000017l_15582681
17,17511.52216,h2tg000017l_15598187
17,17511.52216,h2tg000017l_15598190
17,17511.52216,h2tg000017l_15598199
17,17511.52216,h2tg000017l_15598203
17,17511.52216,h2tg000017l_15598206
17,17511.52216,h2tg000017l_15598208
17,17512.54028,h2tg000017l_15600487
17,17514.93446,h2tg000017l_15605732
17,17516.53193,h2tg000017l_15608344
17,17516.71466,h2tg000017l_15608380
17,17517.74678,h2tg000017l_15612032
17,17521.21555,h2tg000017l_15618631
17,17521.4573,h2tg000017l_15618666
17,17530.00641,h2tg000017l_15618795
17,17530.00649,h2tg000017l_15618810
17,17535.34273,h2tg000017l_15620138
17,17537.53105,h2tg000017l_15620728
17,17538.12471,h2tg000017l_15620744
17,17542.71204,h2tg000017l_15623128
17,17544.51072,h2tg000017l_15630402
17,17544.51073,h2tg000017l_15630405
17,17551.02181,h2tg000017l_15643993
17,17561.0895,h2tg000017l_15667048
17,17563.36033,h2tg000017l_15672977
17,17567.20877,h2tg000017l_15674549
17,17567.46712,h2tg000017l_15674894
17,17567.46712,h2tg000017l_15674903
17,17571.18677,h2tg000017l_15693733
17,17571.18813,h2tg000017l_15693736
17,17573.04579,h2tg000017l_15697637
17,17573.41999,h2tg000017l_15698454
17,17573.42,h2tg000017l_15698495
17,17573.4382,h2tg000017l_15698522
17,17576.36025,h2tg000017l_15702538
17,17579.97853,h2tg000017l_15710439
17,17579.98178,h2tg000017l_15710468
